meses_antiguedad,FacturaMes,FacturaTotal,missing_count,Genero,Mayor65,Conyuge,PersCargo,Telf_serv,VariasLineas,Seguridad,CopiaSeguridad,Antivirus_disp,Soporte_tecnico,TV_streaming,Peliculas,Fact_sinPapel,Fuga,Int_serv_Fiber optic,Int_serv_No,Contrato_One year,Contrato_Two year,MetodoPago_Credit card (automatic),MetodoPago_Electronic check,MetodoPago_Mailed check
1.0588095188976612,-0.16042797773130243,0.5492132169640223,-0.7100770264897706,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,0
0.6889033381208547,-0.17052553777668053,0.3125765842302295,0.8390711017003093,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
-0.09200971018573684,-0.31525723176043496,-0.32445737266364044,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
0.6067019646148977,1.1674011682359313,1.099676573270071,-0.7100770264897706,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0
-1.2839296260221134,-1.1600864222237446,-0.9883496758681708,-0.7100770264897706,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0
1.63421913343936,0.861108513526126,1.816621853783468,-0.7100770264897706,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,1,0,0
-0.6263186379744573,0.0011329829947489937,-0.518041005462882,-0.7100770264897706,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1
1.5931184466863817,1.0664255677821493,1.9925064115839217,-0.7100770264897706,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0,0
-1.2428289392691347,1.0378158143202447,-0.9213365531540104,0.8390711017003093,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0,1,1,0,0
-0.21531177044467234,0.04993785654741041,-0.17231169920531075,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
-1.2839296260221134,-0.2444841065469385,-0.9927744446178678,2.388219229890389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
-1.2839296260221134,-0.6535254932806047,-0.9816903988998769,0.8390711017003093,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
-1.1195268790101993,-0.1887396354956603,-0.8614915558143591,0.8390711017003093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0
0.5656012778619192,0.34108417118914836,0.5683282179627132,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0
0.07239303682617716,1.4030109026280895,0.5687485709939344,-0.7100770264897706,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0
-0.8729227584923284,1.1169133680090404,-0.5125985399007547,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
-0.9140234452453068,-0.5087937992968505,-0.7912262280691716,0.8390711017003093,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
1.552017759933403,0.15259638367542208,1.154189724266338,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,1,0,0
1.2643129526625536,0.5110597652863481,1.149366726329168,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,1,0,0
-0.7907213849863713,0.3882061180675802,-0.5674435485532484,-0.7100770264897706,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,0
0.6889033381208547,0.6675719459897105,0.7269119299518517,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,1,0
-1.2428289392691347,-0.5188913593422286,-0.9587922206201951,-0.7100770264897706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
-1.2428289392691347,-0.181351385016385,-0.9379294359653739,0.8390711017003093,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,1,0
0.8122053983797901,0.5076939119378888,0.864566485754924,-0.7100770264897706,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,1,0,0
1.5109170731804247,-0.01737921042177762,0.880628396316324,0.8390711017003093,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1
0.44229921760298363,0.861108513526126,0.696845626297661,2.388219229890389,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,1,0
-0.7085200114804143,1.158986534864783,-0.3705634630354826,2.388219229890389,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0
-0.29751314395062933,0.16269394372080018,-0.2262053825766196,0.8390711017003093,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,0
-1.1315926360619717,0.5379865920740237,-0.7214918725739478,0.8390711017003093,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0
0.9539117128185345,0.342767097863378,0.9701193442789448,0.8390711017003093,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0
-0.5852179512214788,1.036132887646015,-0.22624963026411662,0.8390711017003093,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0
1.2643129526625536,1.17749872828131,1.7908475758164832,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,1,0,1,0,0
1.387615012921489,1.4736938229457373,2.1294087566995454,0.8390711017003093,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,1,0,0,1,0
0.07239303682617716,-1.3367937230178633,-0.6060054082068573,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0
1.63421913343936,1.4417182161353728,2.4733681554572375,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,1,0,0
0.6067019646148977,1.2061084817432146,1.0810704206775958,2.388219229890389,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,1
1.1410108924036182,0.8493280268065183,1.4100962249050608,-0.7100770264897706,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0
1.63421913343936,-0.7595498737570758,0.30890402616798096,-0.7100770264897706,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
-0.5852179512214788,-0.34554991189656953,-0.5782178604587604,0.8390711017003093,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0
-1.2017282525161563,0.35791343793144537,-0.893703872312153,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0
0.6067019646148977,0.4790841584759841,0.6134829830533705,-0.7100770264897706,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,1,0
-0.05090902343275834,0.4891817185213622,0.10324077468206667,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1
0.7300040248738331,-1.4983546837439146,-0.5898107545829664,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
-0.9140234452453068,0.5110597652863481,-0.6090806224878967,-0.7100770264897706,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1
-1.2839296260221134,-0.5256230660391475,-0.9800089867749919,-0.7100770264897706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0.8122053983797901,-1.4899400503727662,-0.5191250738065577,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0,1,0
1.305413639415532,1.5797182034222081,2.139430857917609,-0.7100770264897706,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,0,0,0
0.2695867017629297,-1.3603546964570792,-0.3713599214104281,0.8390711017003093,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0
-1.2017282525161563,-0.0055987237021699054,-0.9232170798726316,-0.7100770264897706,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0
0.9766081453917042,1.5416114394699998,1.7148742963841868,0.8390711017003093,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0,1,0
0.5656012778619192,-0.303476745040827,0.18804146777000874,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0
-0.09200971018573684,0.33940124451491877,-0.06751105136873846,2.388219229890389,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0
0.5245005911089407,-1.304818116207499,-0.46339511140412465,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,1,0,0
-1.2839296260221134,0.49423049854405104,-0.9666019374634103,0.8390711017003093,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,1,0
-0.8729227584923284,-0.47513526581225657,-0.7515581762281385,0.8390711017003093,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0
-1.0373255055042423,0.3528646579087566,-0.7818457183198141,-0.7100770264897706,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0
0.4011985308500051,1.3171816422423748,0.9131061989390994,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
0.6889033381208547,-1.4983546837439146,-0.5710276112405029,0.8390711017003093,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0
-0.9551241319982853,1.1657182415617018,-0.5951868486138483,-0.7100770264897706,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0
0.11349372357915566,-0.0846962773909659,-0.021427084840644883,-0.7100770264897706,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0
0.6478026513678762,-1.4815254170016177,-0.534014420649288,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
0.5656012778619192,-1.5050863904408334,-0.5914921667078513,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,1
-0.13311039693871535,-0.6913741792337442,-0.5551426914290909,0.8390711017003093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
-0.09200971018573684,0.585108538952455,0.1355415865548544,-0.7100770264897706,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
-1.2839296260221134,0.3377183178406892,-0.9686594549320193,0.8390711017003093,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0
1.693418797985157,1.5612060100056815,2.1429706729173668,0.8390711017003093,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0
1.63421913343936,1.2195718951370524,2.298744656750448,0.8390711017003093,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0,1,0,0,1
-0.8318220717393499,0.48076708515021377,-0.5913815474891089,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0
-1.1195268790101993,-1.46806200360778,-0.9513364852769558,-0.7100770264897706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1
0.8122053983797901,-1.4697449302820096,-0.5118020815258092,-0.7100770264897706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
-1.2839296260221134,-0.2444841065469385,-0.9927744446178678,2.388219229890389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
-1.2839296260221134,-1.5219156571831303,-0.993106302274095,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0
0.14968882470159378,1.0209865475779476,0.5936821428984767,2.388219229890389,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
1.387615012921489,-0.6434279332352266,0.33777564225975354,0.8390711017003093,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1
1.469816386427446,1.525864549846858,2.366355123245817,-0.7100770264897706,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,0
-0.41847175013177046,-1.3586717697828494,-0.9573762946202922,0.8390711017003093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
1.63421913343936,1.328962128961983,2.229718264255175,0.8390711017003093,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,1,0,0,1,0
-0.009808336679779841,-1.1617693488979743,-0.591248804426618,-0.7100770264897706,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
0.44229921760298363,0.9991085008129613,0.7333720923264094,0.8390711017003093,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,1
1.63421913343936,-1.5235985838573602,-0.3985058776898189,-0.7100770264897706,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0
0.9355074586387256,1.079888981175987,1.3163796227864792,0.8390711017003093,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,1,0
0.8122053983797901,-0.2260621180262606,0.344412795384299,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0
0.44229921760298363,0.6495799236918199,0.7478853338254153,0.8390711017003093,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,1,0
1.305413639415532,-0.3388182051996506,0.5131071039664952,0.8390711017003093,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,0,1,0
-1.2017282525161563,0.8476451001322882,-0.8918012217497833,0.8390711017003093,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0
0.15459441033213414,-1.1314766687618398,-0.5033286493701397,2.388219229890389,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0
-0.9140234452453068,1.1976938483720663,-0.5306294725557698,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,0
0.36009784409702666,-1.4815254170016177,-0.6321779153613147,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1
-0.21531177044467234,0.6911329194289263,-0.049679233307459866,-0.7100770264897706,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0
0.9766081453917042,1.182547508303999,1.4387466025593485,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,1,0,1,0,0
-1.078426192257221,-0.359528642709735,-0.9518232098394224,0.8390711017003093,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
-1.2017282525161563,0.3276207577953111,-0.900141910842962,-0.7100770264897706,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0
-1.0373255055042423,-0.47008648578956724,-0.846690704346623,-0.7100770264897706,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
-1.1606275657631777,-1.4747937103046986,-0.9738806820566617,0.8390711017003093,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0
0.03129235007319866,0.44871841168448545,0.3379526330097415,0.8390711017003093,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,1,0,1,0
-0.21531177044467234,0.4504744050140789,-0.05680311099447192,-0.7100770264897706,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0
1.63421913343936,-1.383915669896295,-0.23890446888824984,-0.7100770264897706,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0
1.5931184466863817,-0.27654991825315167,0.7617127361682182,-0.7100770264897706,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,1,0
-0.29751314395062933,-0.20418407126127455,-0.33682460131904335,-0.7100770264897706,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0
-1.2839296260221134,-0.21176284718377827,-0.9860266722745799,0.8390711017003093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0
-1.2428289392691347,-0.6838181734167393,-0.9657612314009678,0.8390711017003093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
0.44229921760298363,-1.3115498229044178,-0.47596145465326395,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0,0
-0.37971451745658635,0.34781587788606727,-0.21476735535865302,-0.7100770264897706,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
1.305413639415532,-1.4966717570696848,-0.4363376504997278,0.8390711017003093,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0
1.0177088321446826,-1.5168668771604412,-0.4837711714964791,-0.7100770264897706,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,1
-1.2839296260221134,0.19466955053116458,-0.9705399816506406,0.8390711017003093,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,1
